subject,block,trial,mu1,mu2,choice,reward,RT
13,20,5,-1.804,6.167,2,4.427,0.000
13,20,6,-1.804,6.167,2,5.251,0.000
13,20,7,-1.804,6.167,2,-0.096,0.000
13,20,8,-1.804,6.167,2,3.941,0.000
13,20,9,-1.804,6.167,2,13.087,0.000
13,20,10,-1.804,6.167,2,9.283,0.000
13,21,1,0.045,2.490,1,-2.449,0.000
13,21,2,0.045,2.490,2,4.320,0.000
13,21,3,0.045,2.490,2,3.451,0.000
13,21,4,0.045,2.490,2,-0.194,0.000
13,21,5,0.045,2.490,2,3.145,0.000
13,21,6,0.045,2.490,2,-0.683,0.000
13,21,7,0.045,2.490,2,3.441,0.000
13,21,8,0.045,2.490,2,2.818,0.000
13,21,9,0.045,2.490,2,5.380,0.000
13,21,10,0.045,2.490,2,4.924,0.000
13,22,1,-4.233,5.399,1,-1.702,0.000
13,22,2,-4.233,5.399,2,7.056,0.000
13,22,3,-4.233,5.399,2,4.564,0.000
13,22,4,-4.233,5.399,2,1.814,0.000
13,22,5,-4.233,5.399,2,4.532,0.000
13,22,6,-4.233,5.399,2,0.056,0.000
13,22,7,-4.233,5.399,2,5.316,0.000
13,22,8,-4.233,5.399,2,8.060,0.000
13,22,9,-4.233,5.399,2,7.060,0.000
13,22,10,-4.233,5.399,2,1.316,0.000
13,23,1,-0.471,-21.262,1,2.694,0.000
13,23,2,-0.471,-21.262,2,-25.801,0.000
13,23,3,-0.471,-21.262,1,-1.669,0.000
13,23,4,-0.471,-21.262,1,-3.021,0.000
13,23,5,-0.471,-21.262,1,-0.733,0.000
13,23,6,-0.471,-21.262,1,0.165,0.000
13,23,7,-0.471,-21.262,1,-0.043,0.000
13,23,8,-0.471,-21.262,1,3.439,0.000
13,23,9,-0.471,-21.262,1,-1.161,0.000
13,23,10,-0.471,-21.262,1,-5.626,0.000
13,24,1,-12.473,12.950,1,-17.867,0.000
13,24,2,-12.473,12.950,2,16.319,0.000
13,24,3,-12.473,12.950,2,8.380,0.000
13,24,4,-12.473,12.950,2,10.855,0.000
13,24,5,-12.473,12.950,2,15.353,0.000
13,24,6,-12.473,12.950,2,12.897,0.000
13,24,7,-12.473,12.950,2,12.444,0.000
13,24,8,-12.473,12.950,2,16.649,0.000
13,24,9,-12.473,12.950,2,16.697,0.000
13,24,10,-12.473,12.950,2,13.763,0.000
13,25,1,-2.256,-27.765,1,-0.952,0.000
13,25,2,-2.256,-27.765,2,-25.712,0.000
13,25,3,-2.256,-27.765,1,2.955,0.000
13,25,4,-2.256,-27.765,1,-4.002,0.000
13,25,5,-2.256,-27.765,1,0.077,0.000
13,25,6,-2.256,-27.765,1,-5.670,0.000
13,25,7,-2.256,-27.765,1,1.967,0.000
13,25,8,-2.256,-27.765,1,3.167,0.000
13,25,9,-2.256,-27.765,1,3.723,0.000
13,25,10,-2.256,-27.765,1,-2.876,0.000
13,26,1,-6.518,8.068,1,-4.689,0.000
13,26,2,-6.518,8.068,2,3.528,0.000
13,26,3,-6.518,8.068,2,11.369,0.000
13,26,4,-6.518,8.068,2,8.886,0.000
13,26,5,-6.518,8.068,2,11.990,0.000
13,26,6,-6.518,8.068,2,4.934,0.000
13,26,7,-6.518,8.068,2,3.391,0.000
13,26,8,-6.518,8.068,2,5.661,0.000
13,26,9,-6.518,8.068,2,8.836,0.000
13,26,10,-6.518,8.068,2,5.666,0.000
13,27,1,-7.105,-2.640,1,-7.198,0.000
13,27,2,-7.105,-2.640,2,0.959,0.000
13,27,3,-7.105,-2.640,2,-7.727,0.000
13,27,4,-7.105,-2.640,2,-1.231,0.000
13,27,5,-7.105,-2.640,2,-4.888,0.000
13,27,6,-7.105,-2.640,2,-7.174,0.000
13,27,7,-7.105,-2.640,2,-3.956,0.000
13,27,8,-7.105,-2.640,2,1.062,0.000
13,27,9,-7.105,-2.640,2,-2.272,0.000
13,27,10,-7.105,-2.640,2,-1.473,0.000
13,28,1,-13.034,-8.811,1,-6.356,0.000
13,28,2,-13.034,-8.811,2,-4.147,0.000
13,28,3,-13.034,-8.811,2,-9.574,0.000
13,28,4,-13.034,-8.811,1,-11.463,0.000
13,28,5,-13.034,-8.811,2,-3.780,0.000
13,28,6,-13.034,-8.811,1,-7.227,0.000
13,28,7,-13.034,-8.811,1,-10.470,0.000
13,28,8,-13.034,-8.811,1,-15.882,0.000
13,28,9,-13.034,-8.811,1,-12.501,0.000
13,28,10,-13.034,-8.811,1,-15.320,0.000
13,29,1,2.633,-0.749,1,0.619,0.000
13,29,2,2.633,-0.749,2,-2.515,0.000
13,29,3,2.633,-0.749,1,-0.202,0.000
13,29,4,2.633,-0.749,2,-3.126,0.000
13,29,5,2.633,-0.749,1,6.109,0.000
13,29,6,2.633,-0.749,1,0.563,0.000
13,29,7,2.633,-0.749,1,-1.104,0.000
13,29,8,2.633,-0.749,1,6.207,0.000
13,29,9,2.633,-0.749,1,5.594,0.000
13,29,10,2.633,-0.749,1,10.090,0.000
13,30,1,-7.878,-24.019,1,-0.579,0.000
13,30,2,-7.878,-24.019,2,-22.816,0.000
13,30,3,-7.878,-24.019,1,-7.087,0.000
13,30,4,-7.878,-24.019,1,-8.743,0.000
13,30,5,-7.878,-24.019,1,-7.643,0.000
13,30,6,-7.878,-24.019,1,-9.989,0.000
13,30,7,-7.878,-24.019,1,-4.868,0.000
13,30,8,-7.878,-24.019,1,-5.838,0.000
13,30,9,-7.878,-24.019,1,-10.277,0.000
13,30,10,-7.878,-24.019,1,-7.531,0.000
13,31,1,2.532,-20.322,1,0.144,0.000
13,31,2,2.532,-20.322,2,-16.032,0.000
13,31,3,2.532,-20.322,1,4.281,0.000
13,31,4,2.532,-20.322,1,4.226,0.000
13,31,5,2.532,-20.322,1,2.913,0.000
13,31,6,2.532,-20.322,1,5.924,0.000
13,31,7,2.532,-20.322,1,3.288,0.000
13,31,8,2.532,-20.322,1,6.609,0.000
13,31,9,2.532,-20.322,1,2.437,0.000
13,31,10,2.532,-20.322,1,-0.266,0.000
13,32,1,-16.375,1.004,1,-16.846,0.000
13,32,2,-16.375,1.004,2,-3.185,0.000
13,32,3,-16.375,1.004,2,2.347,0.000
13,32,4,-16.375,1.004,2,4.823,0.000
13,32,5,-16.375,1.004,2,-2.523,0.000
13,32,6,-16.375,1.004,2,2.665,0.000
13,32,7,-16.375,1.004,2,6.643,0.000
13,32,8,-16.375,1.004,2,0.668,0.000
13,32,9,-16.375,1.004,2,4.987,0.000
13,32,10,-16.375,1.004,2,2.902,0.000
13,33,1,8.057,-2.889,1,9.099,0.000
13,33,2,8.057,-2.889,1,10.083,0.000
13,33,3,8.057,-2.889,1,6.228,0.000
13,33,4,8.057,-2.889,1,9.138,0.000
13,33,5,8.057,-2.889,1,6.150,0.000
13,33,6,8.057,-2.889,1,10.952,0.000
13,33,7,8.057,-2.889,1,9.091,0.000
13,33,8,8.057,-2.889,1,4.473,0.000
13,33,9,8.057,-2.889,1,8.744,0.000
13,33,10,8.057,-2.889,1,2.773,0.000
13,34,1,-0.073,9.833,1,-4.915,0.000
13,34,2,-0.073,9.833,2,13.358,0.000
13,34,3,-0.073,9.833,2,12.702,0.000
13,34,4,-0.073,9.833,2,10.051,0.000
13,34,5,-0.073,9.833,2,13.277,0.000
13,34,6,-0.073,9.833,2,10.326,0.000
13,34,7,-0.073,9.833,2,11.955,0.000
13,34,8,-0.073,9.833,2,7.128,0.000
13,34,9,-0.073,9.833,2,6.627,0.000
13,34,10,-0.073,9.833,2,13.899,0.000
13,35,1,10.473,8.780,1,12.136,0.000
13,35,2,10.473,8.780,1,10.050,0.000
13,35,3,10.473,8.780,1,12.902,0.000
13,35,4,10.473,8.780,1,5.330,0.000
13,35,5,10.473,8.780,1,7.998,0.000
13,35,6,10.473,8.780,1,11.767,0.000
13,35,7,10.473,8.780,1,13.329,0.000
13,35,8,10.473,8.780,1,7.010,0.000
13,35,9,10.473,8.780,1,3.925,0.000
13,35,10,10.473,8.780,1,7.235,0.000
13,36,1,1.964,4.788,1,-1.087,0.000
13,36,2,1.964,4.788,2,6.668,0.000
13,36,3,1.964,4.788,2,4.755,0.000
13,36,4,1.964,4.788,2,2.438,0.000
13,36,5,1.964,4.788,2,-0.513,0.000
13,36,6,1.964,4.788,2,9.667,0.000
13,36,7,1.964,4.788,2,2.596,0.000
13,36,8,1.964,4.788,2,7.312,0.000
13,36,9,1.964,4.788,2,0.153,0.000
13,36,10,1.964,4.788,2,5.016,0.000
13,37,1,-1.805,2.347,1,2.584,0.000
13,37,2,-1.805,2.347,2,3.577,0.000
13,37,3,-1.805,2.347,2,-4.702,0.000
13,37,4,-1.805,2.347,2,-0.669,0.000
13,37,5,-1.805,2.347,2,-1.098,0.000
13,37,6,-1.805,2.347,2,7.074,0.000
13,37,7,-1.805,2.347,2,5.264,0.000
13,37,8,-1.805,2.347,2,1.916,0.000
13,37,9,-1.805,2.347,2,5.911,0.000
13,37,10,-1.805,2.347,2,0.899,0.000
13,38,1,-0.004,2.624,1,-2.058,0.000
13,38,2,-0.004,2.624,2,-2.379,0.000
13,38,3,-0.004,2.624,2,2.242,0.000
13,38,4,-0.004,2.624,2,6.607,0.000
13,38,5,-0.004,2.624,2,-1.876,0.000
13,38,6,-0.004,2.624,2,5.521,0.000
13,38,7,-0.004,2.624,2,-0.107,0.000
13,38,8,-0.004,2.624,2,-1.324,0.000
13,38,9,-0.004,2.624,2,0.649,0.000
13,38,10,-0.004,2.624,2,6.531,0.000
13,39,1,-29.547,-7.725,1,-28.151,0.000
13,39,2,-29.547,-7.725,2,-10.529,0.000
13,39,3,-29.547,-7.725,2,-7.439,0.000
13,39,4,-29.547,-7.725,2,-6.654,0.000
13,39,5,-29.547,-7.725,2,-10.474,0.000
13,39,6,-29.547,-7.725,1,-24.621,0.000
13,39,7,-29.547,-7.725,2,-7.004,0.000
13,39,8,-29.547,-7.725,2,-9.820,0.000
13,39,9,-29.547,-7.725,2,-6.419,0.000
13,39,10,-29.547,-7.725,2,-10.477,0.000
13,40,1,9.407,8.728,1,10.199,0.000
13,40,2,9.407,8.728,1,16.204,0.000
13,40,3,9.407,8.728,1,5.670,0.000
13,40,4,9.407,8.728,1,18.741,0.000
13,40,5,9.407,8.728,1,14.042,0.000
13,40,6,9.407,8.728,1,7.550,0.000
13,40,7,9.407,8.728,1,6.734,0.000
13,40,8,9.407,8.728,1,9.519,0.000
13,40,9,9.407,8.728,1,9.091,0.000
13,40,10,9.407,8.728,1,6.257,0.000
13,41,1,3.784,-10.940,1,1.902,0.000
13,41,2,3.784,-10.940,2,-8.284,0.000
13,41,3,3.784,-10.940,1,3.392,0.000
13,41,4,3.784,-10.940,1,4.912,0.000
13,41,5,3.784,-10.940,1,-5.303,0.000
13,41,6,3.784,-10.940,1,5.146,0.000
13,41,7,3.784,-10.940,1,-2.296,0.000
13,41,8,3.784,-10.940,1,-4.052,0.000
13,41,9,3.784,-10.940,1,-4.965,0.000
13,41,10,3.784,-10.940,1,6.922,0.000
13,42,1,19.321,11.308,1,22.641,0.000
13,42,2,19.321,11.308,1,16.528,0.000
13,42,3,19.321,11.308,1,21.577,0.000
13,42,4,19.321,11.308,1,28.109,0.000
13,42,5,19.321,11.308,1,20.766,0.000
13,42,6,19.321,11.308,1,18.440,0.000
13,42,7,19.321,11.308,1,17.696,0.000
13,42,8,19.321,11.308,1,17.934,0.000
13,42,9,19.321,11.308,1,20.803,0.000
13,42,10,19.321,11.308,1,23.149,0.000
13,43,1,-5.788,4.661,1,-5.052,0.000
13,43,2,-5.788,4.661,2,-1.630,0.000
13,43,3,-5.788,4.661,2,2.656,0.000
13,43,4,-5.788,4.661,2,-0.351,0.000
13,43,5,-5.788,4.661,2,2.517,0.000
13,43,6,-5.788,4.661,2,4.230,0.000
13,43,7,-5.788,4.661,2,3.842,0.000
13,43,8,-5.788,4.661,2,-1.657,0.000
13,43,9,-5.788,4.661,2,7.998,0.000
13,43,10,-5.788,4.661,2,4.547,0.000
13,44,1,-14.960,-1.589,1,-15.549,0.000
13,44,2,-14.960,-1.589,2,-5.962,0.000
13,44,3,-14.960,-1.589,2,-2.812,0.000
13,44,4,-14.960,-1.589,2,-2.065,0.000
13,44,5,-14.960,-1.589,2,-2.530,0.000
13,44,6,-14.960,-1.589,2,0.313,0.000
13,44,7,-14.960,-1.589,2,-1.973,0.000
13,44,8,-14.960,-1.589,2,0.064,0.000
13,44,9,-14.960,-1.589,2,-5.165,0.000
13,44,10,-14.960,-1.589,2,-4.573,0.000
13,45,1,10.739,-12.602,1,12.739,0.000
13,45,2,10.739,-12.602,1,12.990,0.000
13,45,3,10.739,-12.602,1,9.825,0.000
13,45,4,10.739,-12.602,1,14.134,0.000
13,45,5,10.739,-12.602,1,5.655,0.000
13,45,6,10.739,-12.602,1,12.040,0.000
13,45,7,10.739,-12.602,1,6.899,0.000
13,45,8,10.739,-12.602,1,15.229,0.000
13,45,9,10.739,-12.602,1,5.351,0.000
13,45,10,10.739,-12.602,1,15.709,0.000
13,46,1,17.733,-8.720,1,12.125,0.000
13,46,2,17.733,-8.720,1,17.340,0.000
13,46,3,17.733,-8.720,1,19.814,0.000
13,46,4,17.733,-8.720,1,17.509,0.000
13,46,5,17.733,-8.720,1,15.453,0.000
13,46,6,17.733,-8.720,1,19.745,0.000
13,46,7,17.733,-8.720,1,18.261,0.000
13,46,8,17.733,-8.720,1,14.696,0.000
13,46,9,17.733,-8.720,1,18.401,0.000
13,46,10,17.733,-8.720,1,17.631,0.000
13,47,1,-19.446,11.731,1,-18.025,0.000
13,47,2,-19.446,11.731,2,9.117,0.000
13,47,3,-19.446,11.731,2,11.902,0.000
13,47,4,-19.446,11.731,2,13.053,0.000
13,47,5,-19.446,11.731,2,11.545,0.000
13,47,6,-19.446,11.731,2,13.666,0.000
13,47,7,-19.446,11.731,2,13.018,0.000
13,47,8,-19.446,11.731,2,9.302,0.000
13,47,9,-19.446,11.731,2,9.625,0.000
13,47,10,-19.446,11.731,2,7.055,0.000
13,48,1,-7.769,2.458,1,-3.166,0.000
13,48,2,-7.769,2.458,2,1.626,0.000
13,48,3,-7.769,2.458,2,1.108,0.000
13,48,4,-7.769,2.458,2,11.141,0.000
13,48,5,-7.769,2.458,2,1.478,0.000
13,48,6,-7.769,2.458,2,-0.919,0.000
13,48,7,-7.769,2.458,2,0.563,0.000
13,48,8,-7.769,2.458,2,0.838,0.000
13,48,9,-7.769,2.458,2,4.336,0.000
13,48,10,-7.769,2.458,2,-1.873,0.000
13,49,1,-4.604,-9.335,1,-4.094,0.000
13,49,2,-4.604,-9.335,2,-11.140,0.000
13,49,3,-4.604,-9.335,1,-6.565,0.000
13,49,4,-4.604,-9.335,1,-7.270,0.000
13,49,5,-4.604,-9.335,1,3.189,0.000
13,49,6,-4.604,-9.335,1,-9.387,0.000
13,49,7,-4.604,-9.335,1,-10.875,0.000
13,49,8,-4.604,-9.335,1,-4.292,0.000
13,49,9,-4.604,-9.335,1,-3.134,0.000
13,49,10,-4.604,-9.335,1,-2.349,0.000
13,50,1,-5.640,-17.169,1,-7.047,0.000
13,50,2,-5.640,-17.169,2,-14.704,0.000
13,50,3,-5.640,-17.169,1,-7.031,0.000
13,50,4,-5.640,-17.169,1,-5.260,0.000
13,50,5,-5.640,-17.169,1,-3.198,0.000
13,50,6,-5.640,-17.169,1,-6.577,0.000
13,50,7,-5.640,-17.169,1,-8.625,0.000
13,50,8,-5.640,-17.169,1,-11.301,0.000
13,50,9,-5.640,-17.169,1,-8.762,0.000
13,50,10,-5.640,-17.169,1,1.146,0.000
13,51,1,-4.793,13.126,1,-1.386,0.000
13,51,2,-4.793,13.126,2,11.275,0.000
13,51,3,-4.793,13.126,2,13.752,0.000
13,51,4,-4.793,13.126,2,12.427,0.000
13,51,5,-4.793,13.126,2,12.693,0.000
13,51,6,-4.793,13.126,2,15.402,0.000
13,51,7,-4.793,13.126,2,9.831,0.000
13,51,8,-4.793,13.126,2,10.393,0.000
13,51,9,-4.793,13.126,2,11.795,0.000
13,51,10,-4.793,13.126,2,11.125,0.000
13,52,1,2.368,8.916,1,5.500,0.000
13,52,2,2.368,8.916,1,0.939,0.000
13,52,3,2.368,8.916,2,5.466,0.000
13,52,4,2.368,8.916,2,7.932,0.000
13,52,5,2.368,8.916,2,9.711,0.000
13,52,6,2.368,8.916,2,10.075,0.000
13,52,7,2.368,8.916,2,9.484,0.000
13,52,8,2.368,8.916,2,14.435,0.000
13,52,9,2.368,8.916,2,6.258,0.000
13,52,10,2.368,8.916,2,9.794,0.000
13,53,1,2.412,1.839,1,0.229,0.000
13,53,2,2.412,1.839,2,7.280,0.000
13,53,3,2.412,1.839,2,-1.360,0.000
13,53,4,2.412,1.839,2,6.181,0.000
13,53,5,2.412,1.839,2,1.991,0.000
13,53,6,2.412,1.839,2,1.977,0.000
13,53,7,2.412,1.839,2,8.302,0.000
13,53,8,2.412,1.839,2,9.057,0.000
13,53,9,2.412,1.839,2,0.942,0.000
13,53,10,2.412,1.839,2,-4.120,0.000
13,54,1,0.629,23.625,1,3.839,0.000
13,54,2,0.629,23.625,2,23.847,0.000
13,54,3,0.629,23.625,2,27.214,0.000
13,54,4,0.629,23.625,2,22.538,0.000
13,54,5,0.629,23.625,2,25.842,0.000
13,54,6,0.629,23.625,2,25.194,0.000
13,54,7,0.629,23.625,2,27.422,0.000
13,54,8,0.629,23.625,2,20.872,0.000
13,54,9,0.629,23.625,2,26.243,0.000
13,54,10,0.629,23.625,2,18.861,0.000
13,55,1,10.609,-9.816,1,11.469,0.000
13,55,2,10.609,-9.816,1,12.375,0.000
13,55,3,10.609,-9.816,1,12.933,0.000
13,55,4,10.609,-9.816,1,9.558,0.000
13,55,5,10.609,-9.816,1,13.962,0.000
13,55,6,10.609,-9.816,1,11.307,0.000
13,55,7,10.609,-9.816,1,11.695,0.000
13,55,8,10.609,-9.816,1,5.842,0.000
13,55,9,10.609,-9.816,1,9.856,0.000
13,55,10,10.609,-9.816,1,7.918,0.000
13,56,1,10.490,-14.897,1,13.022,0.000
13,56,2,10.490,-14.897,1,11.073,0.000
13,56,3,10.490,-14.897,1,2.874,0.000
13,56,4,10.490,-14.897,1,9.909,0.000
13,56,5,10.490,-14.897,1,10.038,0.000
13,56,6,10.490,-14.897,1,8.963,0.000
13,56,7,10.490,-14.897,1,13.978,0.000
13,56,8,10.490,-14.897,1,10.567,0.000
13,56,9,10.490,-14.897,1,3.236,0.000
13,56,10,10.490,-14.897,1,7.133,0.000
13,57,1,3.141,-7.690,1,4.027,0.000
13,57,2,3.141,-7.690,2,-6.823,0.000
13,57,3,3.141,-7.690,1,2.874,0.000
13,57,4,3.141,-7.690,1,7.379,0.000
13,57,5,3.141,-7.690,1,1.576,0.000
13,57,6,3.141,-7.690,1,2.310,0.000
13,57,7,3.141,-7.690,1,4.348,0.000
13,57,8,3.141,-7.690,1,3.482,0.000
13,57,9,3.141,-7.690,1,0.747,0.000
13,57,10,3.141,-7.690,1,5.246,0.000
13,58,1,-7.895,3.983,1,-5.786,0.000
13,58,2,-7.895,3.983,2,7.104,0.000
13,58,3,-7.895,3.983,2,7.290,0.000
13,58,4,-7.895,3.983,2,5.152,0.000
13,58,5,-7.895,3.983,2,1.052,0.000
13,58,6,-7.895,3.983,2,0.185,0.000
13,58,7,-7.895,3.983,2,4.190,0.000
13,58,8,-7.895,3.983,2,4.095,0.000
13,58,9,-7.895,3.983,2,-0.476,0.000
13,58,10,-7.895,3.983,2,7.834,0.000
13,59,1,10.412,3.429,1,5.463,0.000
13,59,2,10.412,3.429,1,11.012,0.000
13,59,3,10.412,3.429,1,9.503,0.000
13,59,4,10.412,3.429,1,12.650,0.000
13,59,5,10.412,3.429,1,12.439,0.000
13,59,6,10.412,3.429,1,13.254,0.000
13,59,7,10.412,3.429,1,16.001,0.000
13,59,8,10.412,3.429,1,11.788,0.000
13,59,9,10.412,3.429,1,10.093,0.000
13,59,10,10.412,3.429,1,6.645,0.000
13,60,1,-4.605,7.180,1,-6.060,0.000
13,60,2,-4.605,7.180,2,6.406,0.000
13,60,3,-4.605,7.180,2,5.444,0.000
13,60,4,-4.605,7.180,2,6.637,0.000
13,60,5,-4.605,7.180,2,3.696,0.000
13,60,6,-4.605,7.180,2,5.741,0.000
13,60,7,-4.605,7.180,2,13.752,0.000
13,60,8,-4.605,7.180,2,1.169,0.000
13,60,9,-4.605,7.180,2,4.479,0.000
13,60,10,-4.605,7.180,2,9.713,0.000
13,61,1,1.850,17.805,1,6.031,0.000
13,61,2,1.850,17.805,1,-1.771,0.000
13,61,3,1.850,17.805,2,17.123,0.000
13,61,4,1.850,17.805,2,13.370,0.000
13,61,5,1.850,17.805,2,21.252,0.000
13,61,6,1.850,17.805,2,11.987,0.000
13,61,7,1.850,17.805,2,16.797,0.000
13,61,8,1.850,17.805,2,17.735,0.000
13,61,9,1.850,17.805,2,20.991,0.000
13,61,10,1.850,17.805,2,13.208,0.000
13,62,1,5.542,-11.332,1,2.521,0.000
13,62,2,5.542,-11.332,2,-8.313,0.000
13,62,3,5.542,-11.332,1,8.757,0.000
13,62,4,5.542,-11.332,1,5.522,0.000
13,62,5,5.542,-11.332,1,4.662,0.000
13,62,6,5.542,-11.332,1,4.564,0.000
13,62,7,5.542,-11.332,1,8.068,0.000
13,62,8,5.542,-11.332,1,8.640,0.000
13,62,9,5.542,-11.332,1,10.952,0.000
13,62,10,5.542,-11.332,1,-0.106,0.000
13,63,1,5.491,9.601,1,5.999,0.000
13,63,2,5.491,9.601,1,3.091,0.000
13,63,3,5.491,9.601,2,10.713,0.000
13,63,4,5.491,9.601,2,14.136,0.000
13,63,5,5.491,9.601,2,10.093,0.000
13,63,6,5.491,9.601,2,6.176,0.000
13,63,7,5.491,9.601,2,12.438,0.000
13,63,8,5.491,9.601,2,6.963,0.000
13,63,9,5.491,9.601,2,6.852,0.000
13,63,10,5.491,9.601,2,8.876,0.000
13,64,1,1.452,-13.635,1,2.287,0.000
13,64,2,1.452,-13.635,2,-10.608,0.000
13,64,3,1.452,-13.635,1,-0.842,0.000
13,64,4,1.452,-13.635,1,2.913,0.000
13,64,5,1.452,-13.635,1,1.253,0.000
13,64,6,1.452,-13.635,1,-3.609,0.000
13,64,7,1.452,-13.635,1,2.081,0.000
13,64,8,1.452,-13.635,1,3.706,0.000
13,64,9,1.452,-13.635,1,2.227,0.000
13,64,10,1.452,-13.635,1,2.504,0.000
13,65,1,-6.481,-13.805,1,-6.030,0.000
13,65,2,-6.481,-13.805,2,-6.323,0.000
13,65,3,-6.481,-13.805,1,-1.960,0.000
13,65,4,-6.481,-13.805,1,-1.800,0.000
13,65,5,-6.481,-13.805,1,-8.575,0.000
13,65,6,-6.481,-13.805,1,-6.074,0.000
13,65,7,-6.481,-13.805,1,-10.404,0.000
13,65,8,-6.481,-13.805,1,-6.364,0.000
13,65,9,-6.481,-13.805,1,-3.451,0.000
13,65,10,-6.481,-13.805,1,-6.922,0.000
13,66,1,-4.141,-6.678,1,-7.119,0.000
13,66,2,-4.141,-6.678,2,-3.006,0.000
13,66,3,-4.141,-6.678,2,-5.837,0.000
13,66,4,-4.141,-6.678,2,-7.560,0.000
13,66,5,-4.141,-6.678,1,1.201,0.000
13,66,6,-4.141,-6.678,1,-4.475,0.000
13,66,7,-4.141,-6.678,1,-1.541,0.000
13,66,8,-4.141,-6.678,1,-6.220,0.000
13,66,9,-4.141,-6.678,1,-1.396,0.000
13,66,10,-4.141,-6.678,1,1.038,0.000
13,67,1,10.239,-12.388,1,10.769,0.000
13,67,2,10.239,-12.388,1,8.068,0.000
13,67,3,10.239,-12.388,1,12.786,0.000
13,67,4,10.239,-12.388,1,7.280,0.000
13,67,5,10.239,-12.388,1,11.926,0.000
13,67,6,10.239,-12.388,1,3.434,0.000
13,67,7,10.239,-12.388,1,11.186,0.000
13,67,8,10.239,-12.388,1,11.626,0.000
13,67,9,10.239,-12.388,1,8.584,0.000
13,67,10,10.239,-12.388,1,7.946,0.000
13,68,1,-2.414,-4.193,1,1.408,0.000
13,68,2,-2.414,-4.193,2,-14.061,0.000
13,68,3,-2.414,-4.193,1,-1.002,0.000
13,68,4,-2.414,-4.193,1,0.825,0.000
13,68,5,-2.414,-4.193,1,-5.763,0.000
13,68,6,-2.414,-4.193,1,1.017,0.000
13,68,7,-2.414,-4.193,1,-5.229,0.000
13,68,8,-2.414,-4.193,1,-2.626,0.000
13,68,9,-2.414,-4.193,1,2.421,0.000
13,68,10,-2.414,-4.193,1,-2.049,0.000
13,69,1,7.750,9.570,1,3.635,0.000
13,69,2,7.750,9.570,2,6.043,0.000
13,69,3,7.750,9.570,2,9.021,0.000
13,69,4,7.750,9.570,2,10.504,0.000
13,69,5,7.750,9.570,2,6.701,0.000
13,69,6,7.750,9.570,2,8.593,0.000
13,69,7,7.750,9.570,2,11.105,0.000
13,69,8,7.750,9.570,2,4.656,0.000
13,69,9,7.750,9.570,2,9.091,0.000
13,69,10,7.750,9.570,2,10.910,0.000
13,70,1,-14.668,14.850,1,-13.672,0.000
13,70,2,-14.668,14.850,2,19.120,0.000
13,70,3,-14.668,14.850,2,11.780,0.000
13,70,4,-14.668,14.850,2,10.121,0.000
13,70,5,-14.668,14.850,2,19.633,0.000
13,70,6,-14.668,14.850,2,9.603,0.000
13,70,7,-14.668,14.850,2,16.518,0.000
13,70,8,-14.668,14.850,2,17.732,0.000
13,70,9,-14.668,14.850,2,14.967,0.000
13,70,10,-14.668,14.850,2,15.172,0.000
13,71,1,-10.107,18.297,1,-13.728,0.000
13,71,2,-10.107,18.297,2,19.826,0.000
13,71,3,-10.107,18.297,2,16.132,0.000
13,71,4,-10.107,18.297,2,18.078,0.000
13,71,5,-10.107,18.297,2,19.296,0.000
13,71,6,-10.107,18.297,2,18.086,0.000
13,71,7,-10.107,18.297,2,23.020,0.000
13,71,8,-10.107,18.297,2,18.146,0.000
13,71,9,-10.107,18.297,2,20.444,0.000
13,71,10,-10.107,18.297,2,14.397,0.000
13,72,1,-3.448,-0.351,1,1.064,0.000
13,72,2,-3.448,-0.351,2,0.551,0.000
13,72,3,-3.448,-0.351,2,-2.373,0.000
13,72,4,-3.448,-0.351,2,2.813,0.000
13,72,5,-3.448,-0.351,2,3.614,0.000
13,72,6,-3.448,-0.351,2,-3.938,0.000
13,72,7,-3.448,-0.351,2,0.988,0.000
13,72,8,-3.448,-0.351,2,-0.050,0.000
13,72,9,-3.448,-0.351,2,2.844,0.000
13,72,10,-3.448,-0.351,2,0.887,0.000
13,73,1,6.114,-10.030,1,1.490,0.000
13,73,2,6.114,-10.030,2,-12.586,0.000
13,73,3,6.114,-10.030,1,4.490,0.000
13,73,4,6.114,-10.030,1,6.419,0.000
13,73,5,6.114,-10.030,1,11.217,0.000
13,73,6,6.114,-10.030,1,8.325,0.000
13,73,7,6.114,-10.030,1,11.538,0.000
13,73,8,6.114,-10.030,1,-0.648,0.000
13,73,9,6.114,-10.030,1,1.913,0.000
13,73,10,6.114,-10.030,1,0.744,0.000
13,74,1,0.439,23.252,1,0.451,0.000
13,74,2,0.439,23.252,2,22.431,0.000
13,74,3,0.439,23.252,2,26.329,0.000
13,74,4,0.439,23.252,2,18.341,0.000
13,74,5,0.439,23.252,2,23.954,0.000
13,74,6,0.439,23.252,2,23.454,0.000
13,74,7,0.439,23.252,2,24.603,0.000
13,74,8,0.439,23.252,2,24.381,0.000
13,74,9,0.439,23.252,2,22.404,0.000
13,74,10,0.439,23.252,2,22.772,0.000
13,75,1,-0.376,7.627,1,0.215,0.000
13,75,2,-0.376,7.627,2,10.715,0.000
13,75,3,-0.376,7.627,2,6.300,0.000
13,75,4,-0.376,7.627,2,3.072,0.000
13,75,5,-0.376,7.627,2,2.041,0.000
13,75,6,-0.376,7.627,2,6.350,0.000
